month,town,flat_type,floor_area_sqm,flat_model,resale_price
2018-04,CENTRAL AREA,4 ROOM,85,Improved,440000
2018-04,CENTRAL AREA,4 ROOM,77,Improved,508000
2018-04,CENTRAL AREA,4 ROOM,111,Model A,545000
2018-04,CENTRAL AREA,4 ROOM,82,Improved,638000
2018-04,CENTRAL AREA,5 ROOM,105,Improved,568000
2018-04,CLEMENTI,3 ROOM,74,Model A,534000
2018-04,CLEMENTI,3 ROOM,73,Model A,488888
2018-04,CLEMENTI,3 ROOM,67,New Generation,350000
2018-04,CLEMENTI,3 ROOM,67,New Generation,315000
2018-04,CLEMENTI,3 ROOM,67,New Generation,380000
2018-04,CLEMENTI,3 ROOM,67,New Generation,350000
2018-04,CLEMENTI,3 ROOM,67,New Generation,335000
2018-04,CLEMENTI,3 ROOM,67,New Generation,335000
2018-04,CLEMENTI,3 ROOM,67,New Generation,288000
2018-04,CLEMENTI,3 ROOM,67,New Generation,315000
2018-04,CLEMENTI,3 ROOM,68,New Generation,318000
2018-04,CLEMENTI,3 ROOM,67,New Generation,325000
2018-04,CLEMENTI,3 ROOM,67,New Generation,330000
2018-04,CLEMENTI,3 ROOM,67,New Generation,328000
2018-04,CLEMENTI,3 ROOM,67,New Generation,288000
2018-04,CLEMENTI,3 ROOM,67,New Generation,328800
2018-04,CLEMENTI,3 ROOM,67,New Generation,400000
2018-04,CLEMENTI,3 ROOM,82,New Generation,438000
2018-04,CLEMENTI,3 ROOM,67,New Generation,290000
2018-04,CLEMENTI,3 ROOM,82,New Generation,410000
2018-04,CLEMENTI,3 ROOM,74,Model A,305000
2018-04,CLEMENTI,3 ROOM,67,New Generation,298000
2018-04,CLEMENTI,3 ROOM,68,New Generation,260000
2018-04,CLEMENTI,3 ROOM,68,New Generation,260000
2018-04,CLEMENTI,3 ROOM,68,New Generation,263000
2018-04,CLEMENTI,3 ROOM,67,New Generation,288000
2018-04,CLEMENTI,3 ROOM,67,New Generation,270000
2018-04,CLEMENTI,3 ROOM,67,New Generation,252000
2018-04,CLEMENTI,3 ROOM,67,New Generation,278000
2018-04,CLEMENTI,3 ROOM,82,New Generation,366000
2018-04,CLEMENTI,4 ROOM,100,Model A,623000
2018-04,CLEMENTI,4 ROOM,96,Model A,680888
2018-04,CLEMENTI,4 ROOM,96,Model A,700000
2018-04,CLEMENTI,4 ROOM,91,Model A,705000
2018-04,CLEMENTI,4 ROOM,92,Model A,728000
2018-04,CLEMENTI,4 ROOM,92,Model A,585000
2018-04,CLEMENTI,4 ROOM,99,Model A,662000
2018-04,CLEMENTI,4 ROOM,93,Model A,855000
2018-04,CLEMENTI,4 ROOM,91,New Generation,470000
2018-04,CLEMENTI,4 ROOM,92,New Generation,475000
2018-04,CLEMENTI,4 ROOM,92,New Generation,505000
2018-04,CLEMENTI,4 ROOM,104,Model A,670000
2018-04,CLEMENTI,4 ROOM,104,Model A,535000
2018-04,CLEMENTI,4 ROOM,111,Model A,480000
2018-04,CLEMENTI,4 ROOM,92,New Generation,403000
2018-04,CLEMENTI,4 ROOM,92,New Generation,376000
2018-04,CLEMENTI,4 ROOM,91,New Generation,420000
2018-04,CLEMENTI,4 ROOM,91,New Generation,415000
2018-04,CLEMENTI,5 ROOM,137,Improved,733000
2018-04,CLEMENTI,5 ROOM,119,Improved,900000
2018-04,CLEMENTI,5 ROOM,133,Model A,565000
2018-04,GEYLANG,3 ROOM,69,Improved,310000
2018-04,GEYLANG,3 ROOM,67,New Generation,318000
2018-04,GEYLANG,3 ROOM,65,Improved,273000
2018-04,GEYLANG,3 ROOM,76,Improved,328000
2018-04,GEYLANG,3 ROOM,67,New Generation,310000
2018-04,GEYLANG,3 ROOM,59,Improved,265000
2018-04,GEYLANG,3 ROOM,66,Improved,270000
2018-04,GEYLANG,3 ROOM,68,New Generation,308000
2018-04,GEYLANG,3 ROOM,68,New Generation,423888
2018-04,GEYLANG,3 ROOM,66,Improved,290000
2018-04,GEYLANG,4 ROOM,94,New Generation,520000
2018-04,GEYLANG,4 ROOM,107,Model A,542888
2018-04,GEYLANG,4 ROOM,91,New Generation,450000
2018-04,GEYLANG,4 ROOM,85,Model A,700000
2018-04,GEYLANG,4 ROOM,102,Model A,545000
2018-04,GEYLANG,4 ROOM,93,Model A,685000
2018-04,GEYLANG,4 ROOM,92,New Generation,522000
2018-04,GEYLANG,4 ROOM,91,New Generation,390000
2018-04,GEYLANG,4 ROOM,95,Model A,445000
2018-04,GEYLANG,4 ROOM,102,Model A,480000
2018-04,GEYLANG,4 ROOM,104,Model A,448000
2018-04,GEYLANG,4 ROOM,104,Model A,450000
2018-04,GEYLANG,5 ROOM,121,Improved,598000
2018-04,GEYLANG,5 ROOM,121,Improved,620000
2018-04,GEYLANG,5 ROOM,127,Improved,652000
2018-04,GEYLANG,5 ROOM,137,Model A,650000
2018-04,GEYLANG,5 ROOM,118,Improved,690000
2018-04,GEYLANG,5 ROOM,110,Improved,915000
2018-04,GEYLANG,5 ROOM,113,Improved,890000
2018-04,JURONG EAST,3 ROOM,74,Model A,280000
2018-04,JURONG EAST,3 ROOM,68,New Generation,363000
2018-04,JURONG EAST,3 ROOM,68,New Generation,291000
2018-04,JURONG EAST,3 ROOM,67,New Generation,303000
2018-04,JURONG EAST,3 ROOM,82,New Generation,330000
2018-04,JURONG EAST,3 ROOM,68,New Generation,270000
2018-04,JURONG EAST,3 ROOM,67,New Generation,315000
2018-04,JURONG EAST,3 ROOM,70,New Generation,325000
2018-04,JURONG EAST,3 ROOM,68,New Generation,265000
2018-04,JURONG EAST,3 ROOM,68,New Generation,288888
2018-04,JURONG EAST,3 ROOM,72,Model A,338000
2018-04,JURONG EAST,4 ROOM,92,New Generation,403888
2018-04,JURONG EAST,4 ROOM,106,New Generation,410000
2018-04,JURONG EAST,4 ROOM,94,New Generation,388000
2018-04,JURONG EAST,4 ROOM,95,New Generation,380000
2018-04,JURONG EAST,4 ROOM,95,New Generation,370000
2018-04,JURONG EAST,4 ROOM,104,Model A,350000
2018-04,JURONG EAST,4 ROOM,104,Model A,395000
2018-04,JURONG EAST,4 ROOM,103,Model A,380000
2018-04,JURONG EAST,4 ROOM,105,Model A,445000
2018-04,JURONG EAST,4 ROOM,99,New Generation,360000
2018-04,JURONG EAST,4 ROOM,87,Model A,405000
2018-04,JURONG EAST,4 ROOM,92,Model A,455000
2018-04,JURONG EAST,4 ROOM,92,Model A,450000
2018-04,JURONG EAST,4 ROOM,92,Model A,475000
2018-04,JURONG EAST,4 ROOM,101,Model A,495000
2018-04,JURONG EAST,4 ROOM,100,Model A,461500
2018-04,JURONG EAST,5 ROOM,121,Improved,498000
2018-04,JURONG EAST,5 ROOM,134,Model A,442000
2018-04,JURONG EAST,5 ROOM,120,Improved,622000
2018-04,JURONG EAST,5 ROOM,121,Improved,635000
2018-04,JURONG EAST,5 ROOM,121,Improved,628000
2018-04,JURONG EAST,5 ROOM,121,Improved,612000
2018-04,JURONG EAST,5 ROOM,121,Improved,630000
2018-04,JURONG WEST,2 ROOM,47,Model A,206800
2018-04,JURONG WEST,3 ROOM,59,Improved,238000
2018-04,JURONG WEST,3 ROOM,59,Improved,202000
2018-04,JURONG WEST,3 ROOM,68,Improved,255000
2018-04,JURONG WEST,3 ROOM,59,Improved,210000
2018-04,JURONG WEST,3 ROOM,68,Model A,320000
2018-04,JURONG WEST,3 ROOM,68,Model A,307000
2018-04,JURONG WEST,3 ROOM,68,Model A,292000
2018-04,JURONG WEST,3 ROOM,65,Improved,228000
2018-04,JURONG WEST,3 ROOM,65,Improved,242000
2018-04,JURONG WEST,3 ROOM,66,Improved,242000
2018-04,JURONG WEST,3 ROOM,67,Improved,215000
2018-04,JURONG WEST,3 ROOM,67,Improved,200000
2018-04,JURONG WEST,3 ROOM,67,Improved,262000
2018-04,JURONG WEST,3 ROOM,73,Model A,293500
2018-04,JURONG WEST,3 ROOM,67,New Generation,268000
2018-04,JURONG WEST,3 ROOM,74,Model A,320000
2018-04,JURONG WEST,3 ROOM,67,New Generation,270000
2018-04,JURONG WEST,3 ROOM,74,Model A,316000
2018-04,JURONG WEST,3 ROOM,74,Model A,330000
2018-04,JURONG WEST,3 ROOM,73,Model A,256000
2018-04,JURONG WEST,3 ROOM,67,Model A,335000
2018-04,JURONG WEST,3 ROOM,67,Model A,365000
2018-04,JURONG WEST,3 ROOM,67,Model A,325000
2018-04,JURONG WEST,3 ROOM,60,Improved,206000
2018-04,JURONG WEST,3 ROOM,61,Improved,190000
2018-04,JURONG WEST,3 ROOM,69,Improved,260000
2018-04,JURONG WEST,4 ROOM,111,Model A,408000
2018-04,JURONG WEST,4 ROOM,102,Model A,352000
2018-04,JURONG WEST,4 ROOM,105,Model A,348000
2018-04,JURONG WEST,4 ROOM,104,Model A,377000
2018-04,JURONG WEST,4 ROOM,104,Model A,315000
2018-04,JURONG WEST,4 ROOM,99,Premium Apartment,445000
2018-04,JURONG WEST,4 ROOM,99,Premium Apartment,463888
2018-04,JURONG WEST,4 ROOM,91,New Generation,336500
2018-04,JURONG WEST,4 ROOM,104,Model A,322000
2018-04,JURONG WEST,4 ROOM,103,Model A,342000
2018-04,JURONG WEST,4 ROOM,104,Model A,340000
2018-04,JURONG WEST,4 ROOM,106,Model A,365000
2018-04,JURONG WEST,4 ROOM,103,Model A,338000
2018-04,JURONG WEST,4 ROOM,106,Model A,435000
2018-04,JURONG WEST,4 ROOM,91,Model A,360000
2018-04,JURONG WEST,4 ROOM,100,Model A,395000
2018-04,JURONG WEST,4 ROOM,91,Model A,365000
2018-04,JURONG WEST,4 ROOM,90,Model A,395000
2018-04,JURONG WEST,4 ROOM,91,Model A,380000
2018-04,JURONG WEST,4 ROOM,91,Model A,390000
2018-04,JURONG WEST,4 ROOM,91,Model A,320000
2018-04,JURONG WEST,4 ROOM,104,Model A,365000
2018-04,JURONG WEST,4 ROOM,105,Model A,320000
2018-04,JURONG WEST,4 ROOM,106,Model A,322000
2018-04,JURONG WEST,4 ROOM,104,Model A,300000
2018-04,JURONG WEST,4 ROOM,108,Model A,350000
2018-04,JURONG WEST,4 ROOM,107,Model A,320000
2018-04,JURONG WEST,4 ROOM,104,Model A,310000
2018-04,JURONG WEST,4 ROOM,106,Model A,310000
2018-04,JURONG WEST,4 ROOM,104,Model A,298000
2018-04,JURONG WEST,4 ROOM,107,Model A,336000
2018-04,JURONG WEST,4 ROOM,103,Model A,315000
2018-04,JURONG WEST,4 ROOM,105,Model A,320000
2018-04,JURONG WEST,4 ROOM,113,Model A,350000
2018-04,JURONG WEST,4 ROOM,93,Premium Apartment,391000
2018-04,JURONG WEST,4 ROOM,93,Premium Apartment,410000
2018-04,JURONG WEST,4 ROOM,92,Model A,396800
2018-04,JURONG WEST,4 ROOM,89,Model A,470000
2018-04,JURONG WEST,4 ROOM,94,Model A,425000
2018-04,JURONG WEST,4 ROOM,94,Model A,443000
2018-04,JURONG WEST,4 ROOM,102,Model A,410000
2018-04,JURONG WEST,4 ROOM,103,Model A,425000
2018-04,JURONG WEST,4 ROOM,90,Model A,320000
2018-04,JURONG WEST,4 ROOM,96,Model A,322000
2018-04,JURONG WEST,4 ROOM,90,Model A,349000
2018-04,JURONG WEST,5 ROOM,135,Model A,390000
2018-04,JURONG WEST,5 ROOM,135,Model A,440000
2018-04,JURONG WEST,5 ROOM,111,Improved,355000
2018-04,JURONG WEST,5 ROOM,111,Improved,375000
2018-04,JURONG WEST,5 ROOM,111,Improved,385000
2018-04,JURONG WEST,5 ROOM,121,Improved,345000
2018-04,JURONG WEST,5 ROOM,120,Premium Apartment,550000
2018-04,JURONG WEST,5 ROOM,115,Premium Apartment,500000
2018-04,JURONG WEST,5 ROOM,115,Premium Apartment,518000
2018-04,JURONG WEST,5 ROOM,111,Premium Apartment,560000
2018-04,JURONG WEST,5 ROOM,118,Improved,520000
2018-04,JURONG WEST,5 ROOM,115,Improved,642000
2018-04,JURONG WEST,5 ROOM,111,Improved,470000
2018-04,JURONG WEST,5 ROOM,110,Improved,479000
2018-04,JURONG WEST,5 ROOM,110,Improved,480000
2018-04,JURONG WEST,5 ROOM,111,Improved,470000
2018-04,JURONG WEST,5 ROOM,111,Improved,410000
2018-04,JURONG WEST,5 ROOM,112,Improved,468000
2018-04,JURONG WEST,5 ROOM,111,Improved,415000
2018-04,JURONG WEST,5 ROOM,113,Premium Apartment,500000
2018-04,JURONG WEST,5 ROOM,115,Premium Apartment,410000
2018-04,JURONG WEST,5 ROOM,111,Premium Apartment,455000
2018-04,JURONG WEST,5 ROOM,110,Premium Apartment,480000
2018-04,JURONG WEST,5 ROOM,111,Premium Apartment,365000
2018-04,JURONG WEST,5 ROOM,111,Premium Apartment,550000
2018-04,JURONG WEST,5 ROOM,111,Improved,470000
2018-04,JURONG WEST,5 ROOM,112,Improved,430000
2018-04,JURONG WEST,5 ROOM,110,Improved,415000
2018-04,JURONG WEST,5 ROOM,110,Improved,420000
2018-04,JURONG WEST,5 ROOM,111,Improved,458000
2018-04,JURONG WEST,5 ROOM,110,Improved,430000
2018-04,JURONG WEST,5 ROOM,122,Improved,405000
2018-04,JURONG WEST,5 ROOM,133,Model A,382000
2018-04,JURONG WEST,5 ROOM,133,Model A,380000
2018-04,JURONG WEST,5 ROOM,122,Improved,370000
2018-04,JURONG WEST,5 ROOM,127,Improved,360000
2018-04,JURONG WEST,5 ROOM,122,Improved,380000
2018-04,JURONG WEST,5 ROOM,121,Improved,385000
2018-04,JURONG WEST,5 ROOM,114,Premium Apartment,455000
2018-04,JURONG WEST,5 ROOM,120,Improved,415000
2018-04,PUNGGOL,3 ROOM,67,Model A,362000
2018-04,PUNGGOL,3 ROOM,67,Model A,360000
2018-04,PUNGGOL,3 ROOM,67,Model A,390000
2018-04,PUNGGOL,3 ROOM,67,Model A,353000
2018-04,PUNGGOL,3 ROOM,67,Model A,368000
2018-04,PUNGGOL,3 ROOM,67,Model A,360000
2018-04,PUNGGOL,3 ROOM,70,Premium Apartment,348000
2018-04,PUNGGOL,4 ROOM,85,Model A,362000
2018-04,PUNGGOL,4 ROOM,91,Model A,350000
2018-04,PUNGGOL,4 ROOM,91,Premium Apartment,345000
2018-04,PUNGGOL,4 ROOM,90,Model A,350000
2018-04,PUNGGOL,4 ROOM,94,Model A,400000
2018-04,PUNGGOL,4 ROOM,92,Model A,435000
2018-04,PUNGGOL,4 ROOM,90,Model A,335000
2018-04,PUNGGOL,4 ROOM,95,Model A,405000
2018-04,PUNGGOL,4 ROOM,94,Model A,395000
2018-04,PUNGGOL,4 ROOM,94,Model A,413000
2018-04,PUNGGOL,4 ROOM,93,Premium Apartment,490000
2018-04,PUNGGOL,4 ROOM,93,Premium Apartment,470000
2018-04,PUNGGOL,4 ROOM,94,Model A,430000
2018-04,PUNGGOL,4 ROOM,94,Premium Apartment,490000
2018-04,PUNGGOL,4 ROOM,94,Model A,410000
2018-04,PUNGGOL,4 ROOM,95,Premium Apartment,345000
2018-04,PUNGGOL,4 ROOM,94,Model A,408000
2018-04,PUNGGOL,4 ROOM,94,Model A,455688
2018-04,PUNGGOL,4 ROOM,94,Model A,440000
2018-04,PUNGGOL,4 ROOM,94,Model A,435000
2018-04,PUNGGOL,4 ROOM,94,Model A,435000
2018-04,PUNGGOL,4 ROOM,94,Premium Apartment,362000
2018-04,PUNGGOL,4 ROOM,94,Model A,434000
2018-04,PUNGGOL,4 ROOM,93,Premium Apartment,418000
2018-04,PUNGGOL,4 ROOM,93,Model A,390000
2018-04,PUNGGOL,4 ROOM,93,Model A,460000
2018-04,PUNGGOL,4 ROOM,93,Model A,428000
2018-04,PUNGGOL,4 ROOM,93,Model A,425000
2018-04,PUNGGOL,4 ROOM,93,Model A,419000
2018-04,PUNGGOL,4 ROOM,93,Premium Apartment,430000
2018-04,PUNGGOL,4 ROOM,96,Premium Apartment,468000
2018-04,PUNGGOL,4 ROOM,93,Premium Apartment,438000
2018-04,PUNGGOL,4 ROOM,91,Premium Apartment,385000
2018-04,PUNGGOL,4 ROOM,92,Premium Apartment,380000
2018-04,PUNGGOL,4 ROOM,92,Premium Apartment,380000
2018-04,PUNGGOL,4 ROOM,92,Model A,410000
2018-04,PUNGGOL,4 ROOM,97,Premium Apartment,485000
2018-04,PUNGGOL,4 ROOM,97,Premium Apartment,460000
2018-04,PUNGGOL,4 ROOM,90,Model A,340000
2018-04,PUNGGOL,4 ROOM,99,Premium Apartment,498000
2018-04,PUNGGOL,4 ROOM,95,Premium Apartment,442000
2018-04,PUNGGOL,4 ROOM,93,Premium Apartment,455000
2018-04,PUNGGOL,4 ROOM,96,Premium Apartment,500000
2018-04,PUNGGOL,4 ROOM,93,Premium Apartment,482500
2018-04,PUNGGOL,4 ROOM,97,Premium Apartment,503000
2018-04,PUNGGOL,4 ROOM,97,Premium Apartment,455000
2018-04,PUNGGOL,4 ROOM,96,Premium Apartment,528000
2018-04,PUNGGOL,4 ROOM,97,Premium Apartment,502000
2018-04,PUNGGOL,4 ROOM,90,Model A,369000
2018-04,PUNGGOL,4 ROOM,93,Premium Apartment,450000
2018-04,PUNGGOL,4 ROOM,97,Premium Apartment,538000
2018-04,PUNGGOL,4 ROOM,92,Model A,392000
2018-04,PUNGGOL,4 ROOM,97,Premium Apartment,490000
2018-04,PUNGGOL,4 ROOM,96,Premium Apartment,515000
2018-04,PUNGGOL,4 ROOM,92,Model A,438000
2018-04,PUNGGOL,4 ROOM,94,Premium Apartment,490888
2018-04,PUNGGOL,4 ROOM,98,Premium Apartment,530000
2018-04,PUNGGOL,4 ROOM,96,Premium Apartment,518000
2018-04,PUNGGOL,4 ROOM,93,Premium Apartment,436800
2018-04,PUNGGOL,4 ROOM,92,Model A,446000
2018-04,PUNGGOL,4 ROOM,90,Premium Apartment,430000
2018-04,PUNGGOL,4 ROOM,93,Model A,420000
2018-04,PUNGGOL,4 ROOM,90,Premium Apartment,405000
2018-04,PUNGGOL,4 ROOM,92,Model A,416000
2018-04,PUNGGOL,4 ROOM,90,Premium Apartment,400000
2018-04,PUNGGOL,4 ROOM,92,Model A,410000
2018-04,PUNGGOL,4 ROOM,92,Model A,410000
2018-04,PUNGGOL,4 ROOM,93,Premium Apartment,515000
2018-04,PUNGGOL,4 ROOM,94,Premium Apartment,505000
2018-04,PUNGGOL,4 ROOM,93,Premium Apartment,488000
2018-04,PUNGGOL,4 ROOM,94,Premium Apartment,512000
2018-04,PUNGGOL,4 ROOM,93,Premium Apartment,495000
2018-04,PUNGGOL,4 ROOM,92,Premium Apartment,525000
2018-04,PUNGGOL,4 ROOM,93,Premium Apartment,510000
2018-04,PUNGGOL,5 ROOM,110,Improved,405000
2018-04,PUNGGOL,5 ROOM,110,Improved,410000
2018-04,PUNGGOL,5 ROOM,110,Improved,378000
2018-04,PUNGGOL,5 ROOM,110,Improved,405000
2018-04,PUNGGOL,5 ROOM,110,Improved,420000
2018-04,PUNGGOL,5 ROOM,110,Improved,440000
2018-04,PUNGGOL,5 ROOM,110,Improved,460000
2018-04,PUNGGOL,5 ROOM,111,Premium Apartment,420000
2018-04,PUNGGOL,5 ROOM,110,Improved,385000
2018-04,PUNGGOL,5 ROOM,110,Improved,400000
2018-04,PUNGGOL,5 ROOM,110,Improved,370000
2018-04,PUNGGOL,5 ROOM,110,Improved,398000
2018-04,PUNGGOL,5 ROOM,112,Premium Apartment,408888
2018-04,PUNGGOL,5 ROOM,110,Improved,415000
2018-04,PUNGGOL,5 ROOM,110,Premium Apartment,450000
2018-04,PUNGGOL,5 ROOM,114,Premium Apartment,444000
2018-04,PUNGGOL,5 ROOM,114,Premium Apartment,441000
2018-04,PUNGGOL,5 ROOM,110,Premium Apartment,468000
2018-04,PUNGGOL,5 ROOM,112,Premium Apartment,440000
2018-04,PUNGGOL,5 ROOM,112,Premium Apartment,415000
2018-04,PUNGGOL,5 ROOM,120,Premium Apartment,585000
2018-04,PUNGGOL,5 ROOM,111,Premium Apartment,420000
2018-04,PUNGGOL,5 ROOM,111,Premium Apartment,420000
2018-04,PUNGGOL,5 ROOM,118,Premium Apartment,628000
2018-04,PUNGGOL,5 ROOM,118,Premium Apartment,550000
2018-04,PUNGGOL,5 ROOM,110,Improved,450000
2018-04,PUNGGOL,5 ROOM,112,Improved,513000
2018-04,PUNGGOL,5 ROOM,112,Improved,423000
2018-04,PUNGGOL,5 ROOM,112,Improved,525000
2018-04,PUNGGOL,5 ROOM,110,Improved,470000
2018-04,PUNGGOL,5 ROOM,110,Improved,405000
2018-04,PUNGGOL,5 ROOM,110,Improved,440000
2018-04,PUNGGOL,5 ROOM,112,Improved,600000
2018-04,PUNGGOL,5 ROOM,112,Improved,520000
2018-04,PUNGGOL,5 ROOM,112,Premium Apartment,622000
2018-04,PUNGGOL,5 ROOM,116,Premium Apartment,641000
2018-04,PUNGGOL,5 ROOM,112,Improved,590000
2018-04,PUNGGOL,5 ROOM,116,Premium Apartment,600000
2018-04,TAMPINES,3 ROOM,67,New Generation,320000
2018-04,TAMPINES,3 ROOM,67,Model A,375000
2018-04,TAMPINES,3 ROOM,75,Model A,325000
2018-04,TAMPINES,3 ROOM,74,Model A,325000
2018-04,TAMPINES,3 ROOM,74,Model A,370000
2018-04,TAMPINES,3 ROOM,67,New Generation,315000
2018-04,TAMPINES,3 ROOM,79,Model A,340000
2018-04,TAMPINES,3 ROOM,79,Model A,318000
2018-04,TAMPINES,3 ROOM,73,Model A,358000
2018-04,TAMPINES,3 ROOM,65,Model A,345000
2018-04,TAMPINES,3 ROOM,73,Model A,321000
2018-04,TAMPINES,3 ROOM,73,Model A,318000
2018-04,TAMPINES,3 ROOM,83,Model A,365000
2018-04,TAMPINES,3 ROOM,73,Model A,322000
2018-04,TAMPINES,3 ROOM,74,Model A,295000
2018-04,TAMPINES,3 ROOM,74,Model A,325000
2018-04,TAMPINES,3 ROOM,74,Model A,312000
2018-04,TAMPINES,3 ROOM,74,Model A,340000
2018-04,TAMPINES,3 ROOM,73,Model A,318000
2018-04,TAMPINES,4 ROOM,104,Model A,499000
2018-04,TAMPINES,4 ROOM,104,Model A,460000
2018-04,TAMPINES,4 ROOM,104,Model A,430000
2018-04,TAMPINES,4 ROOM,104,Model A,520000
2018-04,TAMPINES,4 ROOM,104,Model A,495000
2018-04,TAMPINES,4 ROOM,91,New Generation,432000
2018-04,TAMPINES,4 ROOM,104,Model A,420000
2018-04,TAMPINES,4 ROOM,105,Model A,457000
2018-04,TAMPINES,4 ROOM,104,Model A,413000
2018-04,TAMPINES,4 ROOM,112,Model A,548000
2018-04,TAMPINES,4 ROOM,108,Model A,446000
2018-04,TAMPINES,4 ROOM,91,New Generation,474000
2018-04,TAMPINES,4 ROOM,102,Model A,395000
2018-04,TAMPINES,4 ROOM,102,Model A,480000
2018-04,TAMPINES,4 ROOM,105,Model A,370000
2018-04,TAMPINES,4 ROOM,108,Model A,476888
2018-04,TAMPINES,4 ROOM,112,Model A,387000
2018-04,TAMPINES,4 ROOM,107,Model A,410000
2018-04,TAMPINES,4 ROOM,101,Model A,390000
2018-04,TAMPINES,4 ROOM,101,Model A,420000
2018-04,TAMPINES,4 ROOM,107,Model A,382000
2018-04,TAMPINES,4 ROOM,105,Model A,465000
2018-04,TAMPINES,4 ROOM,104,Model A,425000
2018-04,TAMPINES,4 ROOM,104,Model A,385000
2018-04,TAMPINES,4 ROOM,104,Model A,383000
2018-04,TAMPINES,4 ROOM,108,Model A,415000
2018-04,TAMPINES,4 ROOM,100,Model A,425000
2018-04,TAMPINES,4 ROOM,93,New Generation,370000
2018-04,TAMPINES,4 ROOM,104,Model A,460000
2018-04,TAMPINES,4 ROOM,104,Model A,460000
2018-04,TAMPINES,4 ROOM,104,Model A,430000
2018-04,TAMPINES,4 ROOM,104,Model A,436000
2018-04,TAMPINES,4 ROOM,103,Model A,390000
2018-04,TAMPINES,4 ROOM,106,Model A,450000
2018-04,TAMPINES,4 ROOM,102,Model A,450000
2018-04,TAMPINES,5 ROOM,123,Improved,618000
2018-04,TAMPINES,5 ROOM,128,Improved,598888
2018-04,TAMPINES,5 ROOM,121,Improved,540000
2018-04,TAMPINES,5 ROOM,127,Improved,510000
2018-04,TAMPINES,5 ROOM,122,Improved,500000
2018-04,TAMPINES,5 ROOM,123,Improved,600000
2018-04,TAMPINES,5 ROOM,122,Improved,545000
2018-04,TAMPINES,5 ROOM,137,Model A,512000
2018-04,TAMPINES,5 ROOM,126,Improved,547500
2018-04,TAMPINES,5 ROOM,141,Model A,680000
2018-04,TAMPINES,5 ROOM,128,Improved,478000
2018-04,TAMPINES,5 ROOM,137,Model A,600000
2018-04,TAMPINES,5 ROOM,133,Model A,565000
2018-04,TAMPINES,5 ROOM,123,Improved,540000
2018-04,TAMPINES,5 ROOM,132,Model A,480000
2018-04,TAMPINES,5 ROOM,121,Improved,465000
2018-04,TAMPINES,5 ROOM,135,Model A,568000
2018-04,TAMPINES,5 ROOM,137,Model A,556888
2018-04,TAMPINES,5 ROOM,125,Improved,530000
2018-04,TAMPINES,5 ROOM,124,Improved,445000
2018-04,TAMPINES,5 ROOM,124,Improved,475000
2018-04,TAMPINES,5 ROOM,128,Improved,435888
2018-04,TAMPINES,5 ROOM,125,Improved,540000
2018-04,TAMPINES,5 ROOM,123,Improved,462000
2018-04,TAMPINES,5 ROOM,131,Premium Apartment,540000
2018-04,TAMPINES,5 ROOM,125,Improved,531000
2018-04,TAMPINES,5 ROOM,119,Improved,510000
2018-04,TAMPINES,5 ROOM,120,Improved,567000
2018-04,TAMPINES,5 ROOM,120,Improved,498000
2018-04,TAMPINES,5 ROOM,121,Improved,500000
2018-04,TAMPINES,5 ROOM,133,Model A,550000
2018-04,WOODLANDS,2 ROOM,45,Improved,190000
2018-04,WOODLANDS,3 ROOM,73,New Generation,238000
2018-04,WOODLANDS,3 ROOM,88,New Generation,260000
2018-04,WOODLANDS,3 ROOM,65,Improved,220000
2018-04,WOODLANDS,3 ROOM,82,New Generation,255000
2018-04,WOODLANDS,3 ROOM,88,New Generation,282000
2018-04,WOODLANDS,3 ROOM,69,Improved,270000
2018-04,WOODLANDS,3 ROOM,67,Model A,320000
2018-04,WOODLANDS,3 ROOM,73,Model A,280000
2018-04,WOODLANDS,3 ROOM,73,New Generation,280000
2018-04,WOODLANDS,3 ROOM,73,Model A,272500
2018-04,WOODLANDS,3 ROOM,73,Model A,290000
2018-04,WOODLANDS,3 ROOM,73,Model A,264000
2018-04,WOODLANDS,4 ROOM,90,Improved,275000
2018-04,WOODLANDS,4 ROOM,94,Model A,390000
2018-04,WOODLANDS,4 ROOM,93,Model A,370000
2018-04,WOODLANDS,4 ROOM,93,New Generation,303000
2018-04,WOODLANDS,4 ROOM,98,New Generation,300500
2018-04,WOODLANDS,4 ROOM,108,Model A,425000
2018-04,WOODLANDS,4 ROOM,92,Model A,430000
2018-04,WOODLANDS,4 ROOM,92,Model A,390000
2018-04,WOODLANDS,4 ROOM,105,Model A,395000
2018-04,WOODLANDS,4 ROOM,103,Model A,378000
2018-04,WOODLANDS,4 ROOM,102,Model A,313000
2018-04,WOODLANDS,4 ROOM,101,Model A,319000
2018-04,WOODLANDS,4 ROOM,106,Model A,338000
2018-04,WOODLANDS,4 ROOM,100,Model A,348000
2018-04,WOODLANDS,4 ROOM,102,Model A,280000
2018-04,WOODLANDS,4 ROOM,101,Model A,300000
2018-04,WOODLANDS,4 ROOM,103,Model A,340000
2018-04,WOODLANDS,4 ROOM,91,Model A,325000
2018-04,WOODLANDS,4 ROOM,100,Model A,288000
2018-04,WOODLANDS,4 ROOM,101,Model A,315000
2018-04,WOODLANDS,4 ROOM,103,Model A,330000
2018-04,WOODLANDS,4 ROOM,100,Model A,330000
2018-04,WOODLANDS,4 ROOM,100,Model A,328000
2018-04,WOODLANDS,4 ROOM,101,Model A,365000
